timestamp,request_rate,vus,cpu_mcpu,memory_mib,replicas,hpa_desired_replicas,avg_response_ms,p95_response_ms,failed_req_rate,request_rate_lag1,request_rate_lag3,request_rate_lag6,cpu_lag1,cpu_lag3,cpu_lag6,request_rate_rolling_mean_3,request_rate_rolling_mean_6,cpu_rolling_mean_3,cpu_rolling_mean_6,request_rate_change,cpu_change,future_cpu_mcpu
2026-08-28 11:27:49.172840,38.0373179876188,37.0,31.606694876387184,43.5234375,1.0,1.0,2.0389478131805188,4.774625576036866,0.0,35.19893235465843,34.53299989126889,31.39266924648898,30.435288187236523,35.52905620865238,27.67824942867588,35.797994945945156,34.37821700973479,29.799298294259795,31.56058796492013,3.5043180963499125,-3.9223613322651936,36.1167544614667
2026-08-28 11:27:59.260129,37.45826377295492,38.0,37.1856676820713,43.703125,1.0,1.0,1.9900328802228573,4.779288116591928,0.0,38.0373179876188,34.157734495558245,30.897355819279618,31.606694876387184,27.35591181915567,30.66365612272917,36.89817137174405,35.47170166868068,33.07588358189833,32.64758989147715,3.3005292773966772,9.82975586291563,43.81993860201567
2026-08-28 11:28:07.141926,38.47999833058576,39.0,30.901079777889308,43.703125,1.0,1.0,2.0099345444685413,4.770697167755992,0.0,37.45826377295492,35.19893235465843,33.44496151002479,37.1856676820713,30.435288187236523,33.772920575359855,37.99186003038648,36.31087447210751,33.23114744544927,32.16894975856539,3.2810659759273264,0.46579159065278475,36.97502774387402
2026-08-28 11:28:17.241937,41.43694758029229,40.0,40.67378428531406,43.46875,1.0,1.0,1.983920230200644,4.775212314225053,0.0,38.47999833058576,38.0373179876188,34.53299989126889,30.901079777889308,31.606694876387184,35.52905620865238,39.12506989461099,37.46153242027807,36.25351058175822,33.026404438009,3.3996295926734916,9.06708940892688,45.26212066255621
2026-08-28 11:28:27.352397,42.53177850219879,41.0,30.04806585201268,43.46875,1.0,1.0,2.0035637695473145,4.779503105590062,0.0,41.43694758029229,37.45826377295492,34.157734495558245,40.67378428531406,37.1856676820713,27.35591181915567,40.81624147102561,38.85720642138483,33.87430997173868,33.47509677681851,5.073514729243868,-7.1376018300586175,34.51085826784369
2026-08-28 11:28:35.293894,41.68497708581832,42.0,42.4858707170612,44.0546875,1.0,1.0,2.038112994979906,4.795742524075013,0.0,42.53177850219879,38.47999833058576,35.19893235465843,30.04806585201268,30.901079777889308,30.435288187236523,41.884567722769795,39.938213876578146,37.73590695146265,35.48352719845595,3.2049787552325597,11.584790939171896,47.0899980912374
2026-08-28 11:28:45.393258,44.78920150758173,43.0,43.96941418205878,43.76953125,1.0,1.0,2.041981551859056,4.780403741999015,0.0,41.68497708581832,41.43694758029229,38.0373179876188,42.4858707170612,40.67378428531406,31.606694876387184,43.00198569853294,41.06352779657197,38.83445025037756,37.54398041606789,3.352253927289439,3.295629896744714,42.53912525187509
2026-08-28 11:28:55.491391,45.690662352835446,45.0,36.1167544614667,43.76953125,1.0,1.0,2.0220031782060977,4.79527402700556,0.0,44.78920150758173,42.53177850219879,37.45826377295492,43.96941418205878,30.04806585201268,37.1856676820713,44.05494698207849,42.435594226552055,40.85734645352889,37.36582821263379,3.1588838506366557,6.068688609454018,34.031724696455456
2026-08-28 11:29:03.496011,46.67599469020199,46.0,43.81993860201567,44.23828125,1.0,1.0,2.027993216756294,4.788647810925998,0.0,45.690662352835446,41.68497708581832,38.47999833058576,36.1167544614667,42.4858707170612,30.901079777889308,45.718619516873055,43.80159361982143,41.30203574851371,39.518971349988185,4.991017604383671,1.3340678849544645,35.736525000000086
2026-08-28 11:29:13.586653,47.75144850843992,47.0,36.97502774387402,44.23828125,1.0,1.0,2.028753179564199,4.79685128983308,0.0,46.67599469020199,44.78920150758173,41.43694758029229,43.81993860201567,43.96941418205878,40.67378428531406,46.70603518382578,44.85401044117936,38.97057360245213,38.90251192641484,2.9622470008581914,-6.994386438184755,36.17081848189987
2026-08-28 11:29:23.692048,48.864492519642674,48.0,45.26212066255621,44.2734375,1.0,1.0,2.006427423274562,4.785133136094675,0.0,47.75144850843992,45.690662352835446,42.53177850219879,36.97502774387402,36.1167544614667,30.04806585201268,47.76397857276152,45.90946277742001,42.0190290028153,41.438187728172096,3.173830166807228,9.145366201089509,53.97921833575751
2026-08-28 11:29:31.427424,50.10532380317952,49.0,34.51085826784369,44.2734375,1.0,1.0,2.0356149475574554,4.791304347826087,0.0,48.864492519642674,46.67599469020199,41.68497708581832,45.26212066255621,43.81993860201567,42.4858707170612,48.907088277087375,47.312853896980215,38.916002224757975,40.109018986635846,3.429329112977534,-9.30908033417198,57.18246304244173
2026-08-28 11:29:41.526909,51.220653896010376,51.0,47.0899980912374,43.54296875,1.0,1.0,2.0235765251317974,4.787017357421183,0.0,50.10532380317952,47.75144850843992,44.78920150758173,34.51085826784369,36.97502774387402,43.96941418205878,50.063490072944184,48.384762628385,42.287659007212426,40.62911630483228,3.4692053875704545,10.114970347363375,46.0194932155064
2026-08-28 11:29:51.622379,52.39184055596566,52.0,42.53912525187509,44.80859375,1.0,1.0,2.057798552577312,4.782871972318339,0.0,51.220653896010376,48.864492519642674,45.690662352835446,47.0899980912374,45.26212066255621,36.1167544614667,51.23927275171852,49.50162566224002,41.37999387031872,41.699511436567015,3.5273480363229837,-2.722995410681115,61.443285651269655
2026-08-28 11:30:01.719796,51.81625784963397,54.0,34.031724696455456,44.80859375,1.0,1.0,2.0406343381318965,4.782018874283788,0.0,52.39184055596566,50.10532380317952,46.67599469020199,42.53912525187509,34.51085826784369,43.81993860201567,51.80958410053666,50.35833618881202,41.220282679855984,40.06814245230698,1.7109340464544474,-0.47913357138823187,60.685257494901705
2026-08-28 11:30:09.664995,55.35414750284076,56.0,35.736525000000086,44.27734375,1.0,1.0,2.0343609667644107,4.7780235988200594,0.0,51.81625784963397,51.220653896010376,47.75144850843992,34.031724696455456,47.0899980912374,36.97502774387402,53.18741530281346,51.62545268787883,37.43579164944355,39.861725328327985,4.133493606830385,-11.353473091237312,51.66939857332175
2026-08-28 11:30:19.744250,56.90426376163336,57.0,36.17081848189987,44.27734375,1.0,1.0,2.0044025477020364,4.775732950924155,0.0,55.35414750284076,52.39184055596566,48.864492519642674,35.736525000000086,42.53912525187509,45.26212066255621,54.69155637136936,52.965414561543945,35.31302272611847,38.3465082982186,4.512423205667702,-6.36830676997522,64.18369126284938
2026-08-28 11:30:29.837309,56.26492266168379,59.0,53.97921833575751,43.56640625,1.0,1.0,1.974527446357189,4.773478529502625,0.0,56.90426376163336,51.81625784963397,50.10532380317952,36.17081848189987,34.031724696455456,34.51085826784369,56.174444642052634,53.99201437129466,41.962187272552484,41.591234976204234,4.44866481204982,19.947493639302053,66.4931592334484
2026-08-28 11:30:37.743893,60.25894623269196,61.0,57.18246304244173,43.5,1.0,1.0,1.9964836132497672,4.790024074631357,0.0,56.26492266168379,55.35414750284076,51.220653896010376,53.97921833575751,35.736525000000086,47.0899980912374,57.809377552003035,55.498396427408245,49.11083328669971,43.27331246807162,4.904798729851201,21.445938042441647,54.641443833760775
2026-08-28 11:30:47.872371,62.1268790908437,62.0,46.0194932155064,43.5,1.0,1.0,1.982220960926204,4.802824114720515,0.0,60.25894623269196,56.90426376163336,52.39184055596566,57.18246304244173,36.17081848189987,42.53912525187509,59.55024932840649,57.120902849887926,52.39372486456855,43.85337379534351,5.222615329210342,9.84867473360653,58.62762725081555
2026-08-28 11:30:57.972152,63.81830932729137,64.0,61.443285651269655,43.7890625,1.0,1.0,2.014243429738112,4.835794151376146,0.0,62.1268790908437,56.26492266168379,51.81625784963397,46.0194932155064,53.97921833575751,34.031724696455456,62.06804488360901,59.12124476283083,54.88174730307259,48.42196728781254,7.553386665607576,7.464067315512146,68.32388690043578
2026-08-28 11:31:05.934676,65.57053009883198,66.0,60.685257494901705,44.51953125,1.0,1.0,2.022759391888211,4.838847012841987,0.0,63.81830932729137,60.25894623269196,55.35414750284076,61.443285651269655,57.18246304244173,35.736525000000086,63.838572838989016,60.823975195496025,56.049345453892585,52.58008937029615,5.311583866140019,3.5027944524599732,70.91185081355205
2026-08-28 11:31:16.030733,67.42017214425616,67.0,51.66939857332175,68.4921875,2.0,2.0,2.049366846748454,4.837676438653637,0.0,65.57053009883198,62.1268790908437,56.90426376163336,60.685257494901705,46.0194932155064,36.17081848189987,65.60300385679317,62.57662659259984,57.932647239831034,55.1631860521998,5.293293053412455,5.649905357815349,70.89368952947537
2026-08-28 11:31:26.130720,69.27099243499669,69.0,64.18369126284938,68.03125,2.0,2.0,2.0456565361868133,4.846810481736369,0.0,67.42017214425616,63.81830932729137,56.26492266168379,51.66939857332175,61.443285651269655,53.97921833575751,67.42056489269494,64.74430488815197,58.84611577702427,56.86393154004844,5.452683107705319,2.7404056115797246,70.26267703950131
2026-08-28 11:31:34.110459,70.9581321895806,71.0,66.4931592334484,65.0625,2.0,2.0,2.0249086788875363,4.831854423868312,0.0,69.27099243499669,65.57053009883198,60.25894623269196,64.18369126284938,60.685257494901705,57.18246304244173,69.21643225627781,66.52750254763342,60.78208302320652,58.41571423854955,5.387602090748615,5.80790173854669,71.62168342108863
2026-08-28 11:31:44.205601,72.64635153081367,72.0,54.641443833760775,65.73828125,2.0,2.0,2.017976520998065,4.826305220883534,0.0,70.9581321895806,67.42017214425616,62.1268790908437,66.4931592334484,51.66939857332175,46.0194932155064,70.958492051797,68.28074795429508,61.77276477668619,59.852706008258615,5.226179386557519,2.9720452604390246,68.13890385061882
2026-08-28 11:31:54.299010,74.53204357423593,74.0,58.62762725081555,66.1171875,2.0,2.0,2.024247878101712,4.835029426189308,0.0,72.64635153081367,69.27099243499669,63.81830932729137,54.641443833760775,64.18369126284938,61.443285651269655,72.71217576487673,70.06637032878584,59.92074343934157,59.38342960818293,5.2610511392392425,-5.556064012033829,79.97969198540329
2026-08-28 11:32:02.297587,73.13507643471722,74.0,68.32388690043578,65.83984375,2.0,2.0,2.018844035693937,4.835268070847294,0.0,74.53204357423593,70.9581321895806,65.57053009883198,58.62762725081555,66.4931592334484,60.685257494901705,73.43782384658894,71.32712805143338,60.53098599500404,60.65653450910526,2.1769442451366245,1.8307276669873858,83.12643662068439
2026-08-28 11:32:12.398973,78.07371536185096,78.0,70.91185081355205,67.9140625,2.0,2.0,2.015408370778802,4.8571176885130365,0.0,73.13507643471722,72.64635153081367,67.42017214425616,68.32388690043578,54.641443833760775,51.66939857332175,75.24694512360136,73.10271858769917,65.9544549882678,63.863609882476986,5.427363831037283,16.270406979791275,87.7690072676991
